01/06/2014 07:22:04,1,36.06365789,24.88586563
01/06/2014 08:04:09,1,36.04802854,24.87957475
01/06/2014 12:26:27,1,36.07666279,24.85759134
01/06/2014 13:34:27,1,36.04802866,24.87957231
01/06/2014 17:48:03,1,36.06648711,24.88260233
01/06/2014 19:49:01,1,36.07528409,24.85631951
01/06/2014 20:33:30,1,36.06643427,24.88256897
01/06/2014 22:15:02,1,36.04802174,24.87956959
01/06/2014 23:01:01,1,36.04802471,24.87957304
01/07/2014 01:14:02,1,36.06643937,24.88259434
01/07/2014 03:20:01,1,36.06645565,24.88262136
01/07/2014 07:22:04,1,36.06368971,24.88589695
01/07/2014 08:03:09,1,36.04803209,24.87956582
01/07/2014 12:15:16,1,36.05974513,24.8580631
01/07/2014 13:49:16,1,36.04802476,24.87957126
01/07/2014 17:44:03,1,36.06648972,24.88262874
01/07/2014 18:55:52,1,36.05196951,24.87082156
01/07/2014 20:52:01,1,36.06647516,24.88265566
01/08/2014 08:07:09,1,36.04802129,24.87957178
01/08/2014 12:17:27,1,36.07663318,24.85764339
01/08/2014 13:57:27,1,36.04802996,24.87956965
01/08/2014 17:55:03,1,36.06645539,24.88260676
01/08/2014 19:22:52,1,36.05196687,24.87077481
01/08/2014 21:29:01,1,36.04803094,24.87956758
01/08/2014 23:57:02,1,36.06647822,24.8826179
01/09/2014 03:20:01,1,36.06645717,24.88261133
01/09/2014 07:23:04,1,36.06364873,24.8858859
01/09/2014 07:58:09,1,36.0480261,24.87957354
01/09/2014 12:17:17,1,36.0634869,24.85099848
01/09/2014 13:53:17,1,36.04802194,24.8795714
01/09/2014 17:52:03,1,36.06649647,24.88257847
01/10/2014 07:52:04,1,36.06369802,24.88594687
01/10/2014 08:15:09,1,36.04803228,24.87956877
01/10/2014 12:23:05,1,36.05192667,24.87078047
01/10/2014 13:23:05,1,36.04803003,24.87956546
01/10/2014 17:38:03,1,36.06646524,24.88263679
01/10/2014 19:20:01,1,36.08547254,24.8604165
01/10/2014 23:39:32,1,36.06645991,24.88262309
01/11/2014 12:46:30,1,36.07666742,24.85757493
01/11/2014 13:41:32,1,36.07526672,24.85633534
01/11/2014 15:49:01,1,36.06643379,24.88261512
01/11/2014 18:47:07,1,36.05286975,24.86857115
01/11/2014 19:52:07,1,36.0664652,24.8826187
01/12/2014 12:51:30,1,36.07664647,24.85764328
01/12/2014 14:17:26,1,36.06649666,24.88240653
01/12/2014 15:14:01,1,36.06646999,24.88262915
01/13/2014 07:38:04,1,36.06366818,24.88594298
01/13/2014 08:18:09,1,36.04802493,24.87957582
01/13/2014 12:24:27,1,36.07665029,24.85761023
01/13/2014 13:44:27,1,36.04803202,24.87957344
01/13/2014 17:34:03,1,36.06647209,24.88256778
01/13/2014 18:49:52,1,36.05197383,24.87082227
01/13/2014 20:10:01,1,36.06642351,24.88263852
01/14/2014 07:26:04,1,36.06366522,24.88592678
01/14/2014 08:11:09,1,36.04802608,24.87957318
01/14/2014 12:15:26,1,36.06582482,24.85237763
01/14/2014 13:30:26,1,36.0480304,24.87956808
01/14/2014 17:46:03,1,36.06650061,24.88263989
01/14/2014 19:31:01,1,36.05195224,24.87077075
01/14/2014 21:19:52,1,36.06646439,24.88259898
01/15/2014 07:35:04,1,36.06370161,24.88587843
01/15/2014 08:06:09,1,36.0480246,24.87957047
01/15/2014 12:09:05,1,36.05196283,24.87081616
01/15/2014 13:31:05,1,36.0480227,24.87957324
01/15/2014 17:52:03,1,36.06650575,24.88262679
01/15/2014 19:50:01,1,36.05195412,24.87080614
01/15/2014 20:53:01,1,36.06646555,24.88264295
01/15/2014 22:37:02,1,36.04803026,24.87957655
01/16/2014 00:13:02,1,36.06645318,24.88258761
01/16/2014 06:30:01,1,36.06650603,24.88265687
01/16/2014 07:50:04,1,36.06367695,24.88595965
01/16/2014 08:17:09,1,36.04802432,24.8795747
01/16/2014 12:26:42,1,36.05573098,24.90250814
01/16/2014 13:37:42,1,36.04803004,24.87957338
01/16/2014 17:29:03,1,36.06648262,24.88263969
01/16/2014 18:58:52,1,36.05196718,24.87077113
01/16/2014 20:39:52,1,36.06648749,24.88261819
01/17/2014 07:47:04,1,36.0636714,24.88593517
01/17/2014 08:12:09,1,36.04802258,24.87956891
01/17/2014 17:56:03,1,36.06648869,24.88259679
01/17/2014 19:39:52,1,36.05196963,24.87081575
01/17/2014 20:33:05,1,36.04802866,24.87956523
01/17/2014 22:45:02,1,36.06644798,24.88261754
01/18/2014 10:02:01,1,36.06648797,24.88263248
01/18/2014 12:55:05,1,36.06342446,24.85097868
01/18/2014 13:36:43,1,36.06583636,24.84981343
01/18/2014 16:04:26,1,36.06642691,24.88259737
01/18/2014 18:29:52,1,36.05193779,24.87081229
01/18/2014 19:37:01,1,36.06641461,24.8826145
01/19/2014 18:31:01,1,36.05195164,24.87077544
01/06/2014 07:34:22,2,36.08179517,24.8509318
01/06/2014 08:31:11,2,36.04802319,24.87957127
01/06/2014 12:20:42,2,36.05581052,24.90257256
01/06/2014 13:29:42,2,36.0480314,24.87956725
01/06/2014 17:27:28,2,36.08544307,24.86037498
01/06/2014 19:00:01,2,36.07668681,24.85759331
01/06/2014 20:52:01,2,36.08546145,24.86045479
01/07/2014 08:48:40,2,36.04803206,24.8795654
01/07/2014 12:13:17,2,36.06349075,24.85098288
01/07/2014 13:32:17,2,36.04802666,24.87956661
01/07/2014 17:41:28,2,36.08549505,24.86042861
01/07/2014 18:49:13,2,36.07669478,24.85764132
01/07/2014 20:12:13,2,36.08546852,24.8604552
01/08/2014 07:47:22,2,36.08178968,24.85087698
01/08/2014 08:26:11,2,36.04803015,24.87957113
01/08/2014 12:09:17,2,36.06348315,24.85099366
01/08/2014 13:51:17,2,36.04802108,24.87957417
01/08/2014 17:17:28,2,36.08542103,24.8604055
01/08/2014 18:20:01,2,36.0766391,24.85761114
01/08/2014 19:27:13,2,36.08542566,24.86038173
01/09/2014 08:05:22,2,36.08177472,24.85093849
01/09/2014 08:42:11,2,36.04803285,24.8795673
01/09/2014 12:21:42,2,36.05583745,24.9025538
01/09/2014 13:47:42,2,36.04802251,24.87956973
01/09/2014 17:29:28,2,36.08542765,24.86039061
01/10/2014 07:46:22,2,36.08175,24.85087104
01/10/2014 08:32:10,2,36.04806989,24.87957536
01/10/2014 09:03:45,2,36.04803013,24.87957407
01/10/2014 12:15:16,2,36.05978884,24.85803555
01/10/2014 13:50:16,2,36.04803114,24.87956576
01/10/2014 17:16:28,2,36.08543213,24.86044122
01/10/2014 18:44:13,2,36.07662408,24.85757944
01/10/2014 19:52:13,2,36.08544851,24.86045605
01/11/2014 18:14:13,2,36.07664054,24.85761429
01/11/2014 20:34:01,2,36.08545478,24.86044242
01/12/2014 18:30:13,2,36.0766301,24.85759571
01/12/2014 19:32:13,2,36.08543268,24.8603992
01/13/2014 07:43:22,2,36.08173542,24.85095878
01/13/2014 08:22:11,2,36.04802681,24.87957609
01/13/2014 12:04:16,2,36.05979368,24.8579989
01/13/2014 13:49:16,2,36.04802444,24.87957114
01/13/2014 17:28:28,2,36.08550587,24.86039669
01/13/2014 18:41:13,2,36.07663964,24.85759667
01/13/2014 20:50:13,2,36.08547529,24.86038463
01/14/2014 07:53:22,2,36.0818054,24.8509071
01/14/2014 08:49:11,2,36.04802659,24.87956625
01/14/2014 12:03:42,2,36.05577247,24.9025751
01/14/2014 13:42:42,2,36.04802875,24.87957298
01/14/2014 17:31:28,2,36.08545266,24.86037039
01/14/2014 18:28:01,2,36.07663312,24.85760976
01/14/2014 20:02:01,2,36.08543115,24.86042993
01/15/2014 08:28:18,2,36.04802814,24.8795705
01/15/2014 12:21:42,2,36.05582508,24.90248713
01/15/2014 13:31:42,2,36.04802599,24.87957074
01/15/2014 17:27:28,2,36.08543542,24.8604538
01/15/2014 18:39:01,2,36.07665758,24.8575856
01/15/2014 20:00:13,2,36.08543001,24.8603669
01/16/2014 08:00:22,2,36.08182504,24.85089934
01/16/2014 08:47:21,2,36.04802899,24.87957418
01/16/2014 12:08:27,2,36.07669148,24.85762183
01/16/2014 13:55:27,2,36.04802872,24.87957566
01/16/2014 17:30:28,2,36.08549303,24.86037714
01/16/2014 18:55:28,2,36.06582672,24.84977688
01/16/2014 20:20:28,2,36.08544323,24.86038904
01/17/2014 07:35:22,2,36.08176406,24.85094559
01/17/2014 08:29:11,2,36.04802476,24.87957599
01/17/2014 12:26:05,2,36.05196736,24.8708077
01/17/2014 13:43:05,2,36.04802356,24.87957652
01/17/2014 17:22:28,2,36.08545903,24.86040478
01/18/2014 18:25:13,2,36.07663031,24.85760686
01/18/2014 20:21:13,2,36.08549641,24.86040295
01/19/2014 18:18:13,2,36.07668936,24.85757343
01/06/2014 07:22:48,3,36.08181648,24.85094659
01/06/2014 08:07:11,3,36.04802173,24.87957273
01/06/2014 12:12:42,3,36.05578367,24.9024857
01/06/2014 13:53:42,3,36.04802549,24.87956511
01/06/2014 17:47:11,3,36.08662294,24.85759706
01/07/2014 08:14:33,3,36.04802202,24.87957072
01/07/2014 12:14:42,3,36.05581738,24.90255021
01/07/2014 13:57:42,3,36.04802372,24.87956805
01/07/2014 17:55:11,3,36.08664976,24.85761309
01/08/2014 07:06:48,3,36.08174624,24.8509095
01/08/2014 08:05:11,3,36.04802782,24.87957383
01/08/2014 12:22:27,3,36.07664817,24.85758621
01/08/2014 14:01:27,3,36.04802293,24.87956708
01/08/2014 17:48:11,3,36.08664194,24.85764399
01/08/2014 18:58:53,3,36.07526505,24.8563343
01/08/2014 20:56:01,3,36.08670194,24.85762065
01/09/2014 08:01:33,3,36.04802815,24.87957192
01/09/2014 12:25:27,3,36.07665839,24.85757095
01/09/2014 13:56:27,3,36.04802831,24.87957187
01/09/2014 17:54:11,3,36.08671842,24.85756336
01/09/2014 19:47:28,3,36.07662567,24.8576045
01/09/2014 21:46:25,3,36.08657807,24.857577
01/10/2014 06:21:01,3,36.08669329,24.85756832
01/10/2014 07:43:48,3,36.08175586,24.85090153
01/10/2014 08:24:11,3,36.04802902,24.87957471
01/10/2014 12:26:42,3,36.05574815,24.90249466
01/10/2014 13:55:42,3,36.04802502,24.87957594
01/10/2014 17:55:11,3,36.08671317,24.85767289
01/10/2014 19:03:45,3,36.08551128,24.86044607
01/11/2014 00:29:45,3,36.08669679,24.85757883
01/11/2014 18:11:01,3,36.07667637,24.85761656
01/11/2014 20:07:01,3,36.08664577,24.85757681
01/12/2014 18:37:28,3,36.07666925,24.85764031
