01/07/2014 20:52:01,1,36.06647516,24.88265566
01/09/2014 17:52:03,1,36.06649647,24.88257847
01/10/2014 23:39:32,1,36.06645991,24.88262309
01/11/2014 19:52:07,1,36.0664652,24.8826187
01/12/2014 15:14:01,1,36.06646999,24.88262915
01/13/2014 20:10:01,1,36.06642351,24.88263852
01/14/2014 21:19:52,1,36.06646439,24.88259898
01/16/2014 00:13:02,1,36.06645318,24.88258761
01/16/2014 20:39:52,1,36.06648749,24.88261819
01/17/2014 08:12:09,1,36.04802258,24.87956891
01/17/2014 22:45:02,1,36.06644798,24.88261754
01/18/2014 19:37:01,1,36.06641461,24.8826145
01/06/2014 20:52:01,2,36.08546145,24.86045479
01/07/2014 20:12:13,2,36.08546852,24.8604552
01/08/2014 19:27:13,2,36.08542566,24.86038173
01/09/2014 17:29:28,2,36.08542765,24.86039061
01/10/2014 19:52:13,2,36.08544851,24.86045605
01/11/2014 20:34:01,2,36.08545478,24.86044242
01/12/2014 19:32:13,2,36.08543268,24.8603992
01/13/2014 20:50:13,2,36.08547529,24.86038463
01/14/2014 20:02:01,2,36.08543115,24.86042993
01/15/2014 20:00:13,2,36.08543001,24.8603669
01/16/2014 20:20:28,2,36.08544323,24.86038904
01/17/2014 17:22:28,2,36.08545903,24.86040478
01/18/2014 20:21:13,2,36.08549641,24.86040295
01/06/2014 17:47:11,3,36.08662294,24.85759706
01/07/2014 17:55:11,3,36.08664976,24.85761309
01/08/2014 20:56:01,3,36.08670194,24.85762065
01/09/2014 21:46:25,3,36.08657807,24.857577
01/11/2014 00:29:45,3,36.08669679,24.85757883
01/11/2014 20:07:01,3,36.08664577,24.85757681
01/12/2014 20:14:28,3,36.08663624,24.85760247
01/13/2014 18:07:11,3,36.08665163,24.85764434
01/14/2014 21:09:01,3,36.08667449,24.85761851
01/15/2014 20:20:01,3,36.08666637,24.85766329
01/16/2014 20:20:28,3,36.08664557,24.85765894
01/17/2014 22:41:01,3,36.08664252,24.8575824
01/18/2014 19:49:01,3,36.08666208,24.85756512
01/06/2014 20:56:01,4,36.07817957,24.87213508
01/07/2014 21:28:13,4,36.07820934,24.8721478
01/08/2014 21:05:13,4,36.07819134,24.872115
01/09/2014 21:46:24,4,36.07819339,24.87212356
01/10/2014 20:14:13,4,36.07820118,24.87214489
01/11/2014 19:31:01,4,36.07821184,24.87213056
